title,category,context,char_count,word_count,code_switching,has_date,has_location,has_person,has_shhal,has_shno
إسرائيل قتلات 5 الصحافيين بعدما استهدفات طموبيلتهم شمال غزة و3 الرضع ماتو بسباب البرد,جورنالات بلادي,مازالت غزة تعاني وتئن من ويلات الحرب، وفي آخر التطورات اليوم الخميس، أكدات مصادر فلسطينية مقتل 5 صحافيين جراء استهداف القوات الإسرائيلية بشكل مباشر لمركبتهم أمام مستشفى العودة شمال قطاع غزة.,190,31,0,0,1,0,0,1
شرمل طليقتو وحاول يغتصبها وخوا عليها الما القاطع.. 12 عام دالحبس كتسنى مغربي ف الطاليان,جورنالات بلادي,قالت تقارير إخبارية إيطالية، أن متهم كيحمل الجنسية المغربية وكيبلغ من العمر 45 عام كتسناه 12 عام ديال الحبس بناءا على طلبات المدعي العام ف حقو.,143,26,0,0,1,1,1,1
المجلس الحكومي.. ها تعيينات هاد السيمانة فالمناصب العليا,آش واقع,صادق مجلس الحكومة، اليوم الخميس، خلال أشغاله بالتداول والمصادقة على مقترحات تعيِين في مناصبَ عليا طبقا للفصل 92 من الدستور.,123,20,0,0,0,1,0,1
مرا شينوية نوضات روينة ف الشارع.. الطوموبيلة لي بانت ليها كتشخشخها (فيديو),تبركيك,فاجأت واحد السيدة فالصين الناس اللي كايدوزو فالزنقة والسواق، حيث بدات كتحطم الطوموبيلات اللي فالشوارع بطريقة ماشي متوقعة.,121,18,0,0,1,0,0,0
أرسنال باغيين يسنيو مع دياز بعدما تألق مع المغرب,كود سبور,كشفت جريدة “أس” الإسبانية أن أرسنال النگليزي مهتمين بالدولي المغربي براهيم دياز، نجم ريال مدريد الإسباني، والسبب هو التألق ديالو مع المنتخب المغربي.,148,23,0,0,1,0,0,0
نسبة ملء السدود فالمغرب نهار العيد قريبة ل40 فالمائة : اعلى نسبة فاللوكوس ب62 فالمائة وأدنى معدل وطني للملء فحوض سوس ب11 فالمائة,آش واقع,ارتفاع نسبة ملء السدود بالمغرب مازال مستمرة يوم بعد يوم، بعدما ذابت الثلوج ووصلت المياه لعدد من السدود، بحيث وصلت نسبة الملء اليوم الاثنين 30 مارس 2025، الذي يصادف يوم عيد الفطر، 38.21%، أي ما يعادل 6.4 مليارات متر مكعب من المياه، حسب آخر المعطيات الصادرة عن وزارة التجهيز والماء.,280,50,0,1,1,1,1,0
العراق: مخطط الحكم الذاتي حل واقعي لقضية الصحرا,آش واقع,أكدات جمهورية العراق، اليوم السبت مرة اخرة دعمها الثابت للوحدة الترابية للمملكة المغربية، مشيدة بالدينامية الدولية المتزايدة المؤيدة لمخطط الحكم الذاتي كحل واقعي لقضية الصحرا.,175,25,0,0,1,1,0,1
مستشار برلماني مع العدالة والتنمية في جماعة اكادير ومع التجمع الوطني للأحرار في مجلس المستشارين. واش مسؤولي البيجيدي باكادير تمردوا على بنكيران؟,آش واقع,كشف مصدر قيادي بحزب العدالة والتنمية، أن محمد بنفقيه المستشار البرلماني عن مجموعة العدالة الاجتماعية، مايزال عضوا بمجلس جماعة أكادير باسم حزب “المصباح”، رغم إعلان الأمانة العامة للحزب عن اقالته منذ أكتوبر 2021.,210,33,0,0,1,1,0,0
عوتاني.. لاهور الباكستانية رجعات المدينة الأكثر تلوثا في العالم,تبركيك,يستمر سكان مدينة لاهور الباكستانية في المعاناة مع استنشاق الهواء الملوث، حيث تجاوز مؤشر جودة الهواء في عاصمة البنجاب ال1000 مجددا أمس الأحد، لتصبح المدينة الأكثر تلوثا في العالم.,178,29,0,0,1,1,1,0
واش الفلاحة مبقاوش كيدافعو على العرش؟ أش طاري في البوادي والجبال؟ واش الماويين غيبانو عندنا فالمغرب؟,آراء,“الفلاح المغربي المدافع عن العرش” هو كتاب ديال السوسيولوجي الفرنسي ريمي لوفو، وهو كتاب قديم نسبيا حيت كيرجع لأواسط السبعينات، ورغم أن ريمي لوفو صعيب نعتبروه سوسيولوجي ماركسي، ولكن هاد الكتاب كان عزيز عند اليساريين المغاربة.,223,36,0,0,1,1,0,0
الناجي: اكبر حافز لنا فالكلاسيكو هو غانلعبو ضد الرجا وفالشومبيونزليگ ومعولين نربحوهم,كود سبور,أكد العربي الناجي لاعب الجيش الملكي، أن الفريق العسكري واجد لمواجهة الرجاء الرياضي فالكلاسيكو غدا الثلاثاء فتيران العربي الزوالي برسم الجولة 1 من دور مجموعات دوري ابطال أفريقيا، وأكد أن أكبر حافز لهم هو انهم لاعب ضد الرجا وفالشومبيونزليگ.,238,39,0,0,1,1,0,0
الرئيس المريكاني الأسبق جيمي كارتر مات وفعمرو 100 عام,تبركيك,توفي الرئيس الأميركي الأسبق جيمي كارتر، الحائز على جائزة نوبل للسلام، عن عمر يناهز 100 عام، حسب ما أفادت وسائل إعلام أميركية أمس الأحد.,135,24,0,0,1,1,1,1
يوتوب بدا تجارب بالذكاء الاصطناعي باش يعرف سن المستخدمين,الرئيسية,أعلنت منصة “يوتيوب” عن بدء اختبار أداة جديدة قائمة على الذكاء الاصطناعي في الولايات المتحدة، تهدف إلى تحديد عمر المستخدمين بدقة أكبر، في مسعى لتعزيز حماية القاصرين من المحتويات غير الملائمة وعادات التصفح الضارة.,211,34,0,0,0,1,0,1
بعثة لبنان فالأمم المتحدة كشفات تفاصيل التحقيقات الأولية في انفجار أجهزة “البيجر”..,جورنالات بلادي,كشفت البعثة اللبنانية بالأمم المتحدة، الخميس، أن تفجير أجهزة الاتصالات اللاسلكية “البيجر”، التي انفجرت في لبنان هذا الأسبوع تم بواسطة رسالة إلكترونية.,150,22,0,0,1,0,0,0
القضاء الإداري ففاس جرّد عضوين من جماعة “سيدي موسى لمهاية”,آش واقع,قضت محكمة الاستئناف الإدارية بفاس، اليوم الثلاثاء، بإلغاء الحكم الابتدائي المستأنف، وتصديا بتجريد رباب كصير من العضوية بمجلس جماعة سيدي موسى لمهاية مع ما يترتب عن ذلك قانونا.,174,28,0,0,1,0,0,1
الوزير التهراوي كشف على تفاصيل تأهيل السبيطارات فالمغرب منها 195 مؤسسة استشفائية فالحوز,آش واقع,أفاد أمين التهراوي، وزير الصحة والحماية والاجتماعية، أنه تم تشغيل مجموعة من المؤسسات الاستشفائية الجديدة أو التي استفادت من عملية التهيئة أو التوسعة خلال الفترة 2023-2024 بطاقة سريرية بلغت أزيد من 2100 سرير.,207,33,0,0,1,1,1,1
استخبارات مريكانية.. إسرائيل كتوجد باش تضرب منشآت نووية ف إيران,جورنالات بلادي,أفادت شبكة “سي.إن.إن” الإخبارية الأميركية، الثلاثاء، نقلا عن مسؤولين أميركيين مُطلعين، بأن معلومات استخبارات جديدة حصلت عليها الولايات المتحدة تشير إلى أن إسرائيل تُجهز لضرب منشآت نووية إيرانية، نقلا عن “رويترز”.,212,31,0,0,1,1,0,0
